53313245196,32 NATURALISTE WAY ARMSTRONG CREEK 3217,-38.240798683018,144.37757895532,-38.240798183018,144.37758005531998
53313249436,16 NATURALISTE WAY ARMSTRONG CREEK 3217,-38.241793908291,144.378169460398,-38.241793408291,144.378170560398
53313204565,78 NATURALISTE WAY ARMSTRONG CREEK 3217,-38.239416465275,144.379175121141,-38.239415965275,144.379176221141
53313218193,62 NATURALISTE WAY ARMSTRONG CREEK 3217,-38.239758237377,144.378026968044,-38.239757737377005,144.378028068044
53313241451,100 NATURALISTE WAY ARMSTRONG CREEK 3217,-38.239895113856,144.378369787884,-38.239894613856,144.378370887884
53313252836,26 NATURALISTE WAY ARMSTRONG CREEK 3217,-38.241173940823,144.377801578668,-38.241173440823005,144.377802678668
53313292569,88-90 NATURALISTE WAY ARMSTRONG CREEK 3217,-38.239622115269,144.379207978202,-38.239621615269,144.379209078202
53313389521,93 NATURALISTE WAY ARMSTRONG CREEK 3217,-38.240060446896,144.379013182772,-38.240059946896004,144.379014282772
53313267967,92 NATURALISTE WAY ARMSTRONG CREEK 3217,-38.239662432223,144.37894495408,-38.239661932223,144.37894605408
53313333810,96 NATURALISTE WAY ARMSTRONG CREEK 3217,-38.239790717252,144.37865150365,-38.239790217252,144.37865260364998
53313425145,20 NATURALISTE WAY ARMSTRONG CREEK 3217,-38.241541026273,144.378019424331,-38.241540526273,144.378020524331
53313385125,72 NATURALISTE WAY ARMSTRONG CREEK 3217,-38.239424218535,144.378801623536,-38.239423718535,144.37880272353598
53313235108,22 NATURALISTE WAY ARMSTRONG CREEK 3217,-38.241418650486,144.377946753231,-38.241418150486,144.37794785323098
53313242381,70 NATURALISTE WAY ARMSTRONG CREEK 3217,-38.239499655664,144.378658544449,-38.239499155664,144.378659644449
53313256086,74-76 NATURALISTE WAY ARMSTRONG CREEK 3217,-38.239401503578,144.378968004314,-38.239401003578,144.378969104314
53313293921,34 NATURALISTE WAY ARMSTRONG CREEK 3217,-38.240684437678,144.377511145723,-38.240683937678,144.37751224572298
53313358196,66 NATURALISTE WAY ARMSTRONG CREEK 3217,-38.239639884904,144.378347743479,-38.239639384904,144.378348843479
53313221692,79 NATURALISTE WAY ARMSTRONG CREEK 3217,-38.239699647874,144.379990596501,-38.239699147874,144.37999169650098
53313228191,94 NATURALISTE WAY ARMSTRONG CREEK 3217,-38.239720895998,144.378786955205,-38.239720395998,144.37878805520498
53313426952,68 NATURALISTE WAY ARMSTRONG CREEK 3217,-38.239578026458,144.378513118428,-38.239577526458,144.378514218428
53313229033,85 NATURALISTE WAY ARMSTRONG CREEK 3217,-38.23985144414,144.37957946415,-38.23985094414,144.37958056415
53313244900,4 NATURALISTE WAY ARMSTRONG CREEK 3217,-38.242241921016,144.378737921072,-38.242241421016004,144.378739021072
53313203921,18 NATURALISTE WAY ARMSTRONG CREEK 3217,-38.241671532505,144.378096873117,-38.241671032505,144.37809797311698
53313247011,24 NATURALISTE WAY ARMSTRONG CREEK 3217,-38.241296316609,144.377874165949,-38.241295816609004,144.377875265949
53313207030,91 NATURALISTE WAY ARMSTRONG CREEK 3217,-38.240003198497,144.3791683318,-38.240002698497,144.3791694318
53313539036,102 NATURALISTE WAY ARMSTRONG CREEK 3217,-38.239939076938,144.378250848678,-38.239938576938,144.37825194867798
53313443971,82 NATURALISTE WAY ARMSTRONG CREEK 3217,-38.239450411983,144.379457339821,-38.239449911983,144.37945843982098
53313352703,60 NATURALISTE WAY ARMSTRONG CREEK 3217,-38.239810708091,144.377884727147,-38.239810208091,144.377885827147
53313968465,21 NATURE RD TARNEIT 3029,-37.81927666991,144.698272331012,-37.819276169910005,144.69827343101198
53313881256,7 NATURE RD TARNEIT 3029,-37.819180487571,144.697291732159,-37.819179987571005,144.69729283215898
53313849906,4 NATURE RD TARNEIT 3029,-37.819490701807,144.696937261474,-37.819490201807,144.696938361474
53314056379,5 NATURE RD TARNEIT 3029,-37.81916669934,144.697150832367,-37.81916619934,144.69715193236698
53313806583,22 NATURE RD TARNEIT 3029,-37.819666596046,144.698314575804,-37.819666096046,144.698315675804
53313919188,18 NATURE RD TARNEIT 3029,-37.819642288526,144.698066639108,-37.819641788526,144.69806773910798
53313915327,12 NATURE RD TARNEIT 3029,-37.819599205544,144.697627008286,-37.819598705544,144.69762810828598
53313986311,11 NATURE RD TARNEIT 3029,-37.819205926647,144.697550984424,-37.819205426647,144.697552084424
53313860104,27 NATURE RD TARNEIT 3029,-37.819316148674,144.698675332916,-37.819315648674,144.698676432916
53313860400,8 NATURE RD TARNEIT 3029,-37.81957267682,144.697356524271,-37.81957217682,144.69735762427098
53313863311,9 NATURE RD TARNEIT 3029,-37.819193228064,144.697421316382,-37.819192728064,144.69742241638198
53314085206,10 NATURE RD TARNEIT 3029,-37.819585375404,144.697486108494,-37.819584875404004,144.69748720849398
53314146503,25 NATURE RD TARNEIT 3029,-37.819303198633,144.698542898846,-37.819302698633,144.698543998846
53314111846,16 NATURE RD TARNEIT 3029,-37.819627662105,144.697917273593,-37.819627162105,144.69791837359298
53313966569,26 NATURE RD TARNEIT 3029,-37.819693124769,144.698585143638,-37.819692624769004,144.698586243638
53313968457,19 NATURE RD TARNEIT 3029,-37.81926283977,144.698131431219,-37.81926233977,144.698132531219
53313968472,23 NATURE RD TARNEIT 3029,-37.819290458141,144.698413230804,-37.819289958141,144.69841433080398
53314018149,13 NATURE RD TARNEIT 3029,-37.819220553068,144.697700349939,-37.819220053068,144.697701449939
53312848917,20 NAVARRE CT MEADOW HEIGHTS 3048,-37.657194173735,144.922993669716,-37.657193673735,144.92299476971598
53300295881,187 NAVARRE RD STAWELL 3380,-37.037639416086,142.800096571065,-37.037638916086,142.800097671065
53300956906,225 NAVARRE RD STAWELL 3380,-37.034850001513,142.802460051012,-37.034849501513,142.80246115101198
53300957011,259 NAVARRE RD STAWELL 3380,-37.03233540188,142.804593349876,-37.03233490188,142.804594449876
53313437726,46 NAVIGATION RD TARNEIT 3029,-37.824570763774,144.671230551168,-37.824570263774,144.671231651168
53313665328,59 NAVIGATION RD TARNEIT 3029,-37.823947611183,144.670743227317,-37.823947111183,144.67074432731698
53313552252,69 NAVIGATION RD TARNEIT 3029,-37.823403248481,144.670838361918,-37.823402748481,144.67083946191798
53313430106,61 NAVIGATION RD TARNEIT 3029,-37.823845016688,144.67076116459,-37.823844516688,144.67076226459
53313532412,56 NAVIGATION RD TARNEIT 3029,-37.823986209847,144.671332726568,-37.823985709847,144.671333826568
53313515920,75 NAVIGATION RD TARNEIT 3029,-37.823071576573,144.670896448507,-37.823071076573,144.67089754850699
53313950472,63 NAVIGATION RD TARNEIT 3029,-37.823742380284,144.670779101863,-37.823741880284004,144.67078020186298
53313686282,65 NAVIGATION RD TARNEIT 3029,-37.823633038357,144.670798212602,-37.823632538357,144.67079931260199
53304862024,144 NEALE RD ALBANVALE 3021,-37.750848614495,144.763624605147,-37.750848114495,144.76362570514698
53313570751,762 NEALE RD DEANSIDE 3336,-37.739735174803,144.691170763546,-37.739734674803,144.691171863546
53314076964,741 NEALE RD DEANSIDE 3336,-37.740264156712,144.692213975215,-37.740263656712,144.692215075215
53313536388,736 NEALE RD DEANSIDE 3336,-37.740003437614,144.693620039473,-37.740002937614,144.69362113947298
53313511748,750 NEALE RD DEANSIDE 3336,-37.739870961634,144.692175334642,-37.739870461634,144.692176434642
53313511771,754 NEALE RD DEANSIDE 3336,-37.739845145373,144.691923290813,-37.739844645373005,144.691924390813
53313511870,756 NEALE RD DEANSIDE 3336,-37.739833075432,144.691805105979,-37.739832575432004,144.691806205979
53313512141,752 NEALE RD DEANSIDE 3336,-37.739857257223,144.692041391829,-37.739856757223,144.692042491829
53313468367,734 NEALE RD DEANSIDE 3336,-37.740018692678,144.693769153531,-37.740018192678,144.693770253531
53313962541,740 NEALE RD DEANSIDE 3336,-37.739974017134,144.693332456375,-37.739973517134004,144.693333556375
53314139976,747 NEALE RD DEANSIDE 3336,-37.740198777868,144.691562785158,-37.740198277868004,144.691563885158
53313905740,757 NEALE RD DEANSIDE 3336,-37.740112947179,144.690727360868,-37.740112447179,144.690728460868
53313978142,745 NEALE RD DEANSIDE 3336,-37.740213110922,144.691703433493,-37.740212610922,144.69170453349298
